cell_index,tick_idx,terrain_arr,is_water_arr,vegetation_arr,base_vegetation_arr,temp_arr,temp_365d_arr,moisture_arr,base_moisture_arr,water_balance_30d_arr,soil_moisture_arr,cell_lat_norm_arr,elevation_arr,vegetation_vitality_arr
2779,0,21,1,22,22,0.4106,0.4106,0.8464,0.8464,0.0000,0.0000,0.1818,0.3900,0.8102
2780,0,1,1,0,26,0.4125,0.4125,0.9506,0.9506,0.0000,0.0000,0.1818,0.3707,0.7670
2781,0,1,1,0,26,0.4125,0.4125,0.9756,0.9756,0.0000,0.0000,0.1818,0.3707,0.7743
2782,0,0,1,0,0,0.4175,0.4175,0.9897,0.9897,0.0000,0.0000,0.1818,0.3210,0.0000
2783,0,0,1,0,0,0.4175,0.4175,0.9972,0.9972,0.0000,0.0000,0.1818,0.3210,0.0000
2784,0,0,1,0,0,0.4243,0.4243,1.0000,1.0000,0.0000,0.0000,0.1818,0.2530,0.0000
2785,0,0,1,0,0,0.4317,0.4317,1.0000,1.0000,0.0000,0.0000,0.1818,0.1790,0.0000
2786,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2787,0,0,1,0,0,0.4434,0.4434,1.0000,1.0000,0.0000,0.0000,0.1818,0.0613,0.0000
2788,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2789,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2790,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2791,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2792,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2793,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2794,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2795,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2796,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2797,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2798,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2799,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2800,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2801,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2802,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2803,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2804,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2805,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2806,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2807,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2808,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2809,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2810,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2811,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2812,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2813,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2814,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2815,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2816,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2817,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2818,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2819,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2820,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2821,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2822,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2823,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2824,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2825,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2826,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2827,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2828,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2829,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2830,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2831,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2832,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2833,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2834,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2835,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2836,0,0,1,0,0,0.4454,0.4454,1.0000,1.0000,0.0000,0.0000,0.1818,0.0420,0.0000
2837,0,0,1,0,0,0.4434,0.4434,1.0000,1.0000,0.0000,0.0000,0.1818,0.0613,0.0000
2838,0,0,1,0,0,0.4434,0.4434,1.0000,1.0000,0.0000,0.0000,0.1818,0.0613,0.0000
2839,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2840,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2841,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2842,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2843,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2844,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2845,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2846,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2847,0,0,1,0,0,0.4385,0.4385,1.0000,1.0000,0.0000,0.0000,0.1818,0.1110,0.0000
2848,0,0,1,0,0,0.4317,0.4317,1.0000,1.0000,0.0000,0.0000,0.1818,0.1790,0.0000
2849,0,0,1,0,0,0.4243,0.4243,1.0000,1.0000,0.0000,0.0000,0.1818,0.2530,0.0000
2850,0,0,1,0,0,0.4462,0.4462,1.0000,1.0000,0.0000,0.0000,0.1919,0.3210,0.0000
2851,0,1,1,26,26,0.4412,0.4412,1.0000,1.0000,0.0000,0.0000,0.1919,0.3707,0.8275
2852,0,21,1,22,22,0.4393,0.4393,1.0000,1.0000,0.0000,0.0000,0.1919,0.3900,0.8860
2853,0,21,1,22,22,0.4393,0.4393,0.9116,0.9116,0.0000,0.0000,0.1919,0.3900,0.8503
2854,0,4,0,7,7,0.4149,0.4149,0.7321,0.7321,0.0000,0.0000,0.1919,0.4547,0.9376
2855,0,4,0,8,8,0.4176,0.4176,0.5205,0.5205,0.0000,0.0000,0.1919,0.4503,0.9103
2856,0,4,0,8,8,0.4164,0.4164,0.5205,0.5205,0.0000,0.0000,0.1919,0.4523,0.9104
2857,0,21,1,22,22,0.4393,0.4393,0.6980,0.6980,0.0000,0.0000,0.1919,0.3900,0.5614
2858,0,21,1,22,22,0.4393,0.4393,0.7780,0.7780,0.0000,0.0000,0.1919,0.3900,0.6875
2859,0,21,1,22,22,0.4393,0.4393,0.7936,0.7936,0.0000,0.0000,0.1919,0.3900,0.7109
2860,0,21,1,22,22,0.4393,0.4393,0.8880,0.8880,0.0000,0.0000,0.1919,0.3900,0.8295
2861,0,1,1,26,26,0.4412,0.4412,0.9766,0.9766,0.0000,0.0000,0.1919,0.3707,0.8251
2862,0,21,1,22,22,0.4393,0.4393,0.9866,0.9866,0.0000,0.0000,0.1919,0.3900,0.8852
2863,0,10,0,20,20,0.4352,0.4352,0.9308,0.9308,0.0000,0.0000,0.1919,0.4219,1.0000
2864,0,10,0,21,21,0.4163,0.4163,0.8318,0.8318,0.0000,0.0000,0.1919,0.4524,0.9149
2865,0,4,0,7,7,0.3823,0.3823,0.6558,0.6117,0.0757,0.0589,0.1919,0.5075,0.9447
2866,0,29,0,7,7,0.3867,0.3867,0.6200,0.4584,0.2771,0.2155,0.1919,0.5004,0.8791
2867,0,29,0,7,7,0.4304,0.4304,0.7400,0.4027,0.5000,0.4497,0.1919,0.4296,0.8926
2868,0,29,0,7,7,0.4245,0.4245,0.7400,0.3527,0.5000,0.5000,0.1919,0.4391,0.9036
2869,0,29,0,7,7,0.4159,0.4159,0.7400,0.3075,0.5000,0.5000,0.1919,0.4530,0.8995
2870,0,29,0,7,7,0.4140,0.4140,0.7400,0.2665,0.5000,0.5000,0.1919,0.4561,0.8827
2871,0,29,0,7,7,0.4010,0.4010,0.7400,0.2665,0.5000,0.5000,0.1919,0.4772,0.8730
2872,0,29,0,7,7,0.3951,0.3951,0.7400,0.2665,0.5000,0.5000,0.1919,0.4867,0.8682
2873,0,29,0,7,7,0.3852,0.3852,0.7400,0.2665,0.5000,0.5000,0.1919,0.5029,0.8595
2874,0,29,0,7,7,0.3745,0.3745,0.7400,0.2665,0.5000,0.5000,0.1919,0.5202,0.8494
2875,0,13,0,5,5,0.3167,0.3167,0.4928,0.3075,0.3176,0.2471,0.1919,0.6138,1.0000
2876,0,13,0,5,5,0.2992,0.2992,0.4928,0.3075,0.3176,0.2471,0.1919,0.6422,1.0000
2877,0,13,0,5,5,0.2988,0.2988,0.4928,0.3075,0.3176,0.2471,0.1919,0.6429,1.0000
2878,0,8,0,3,3,0.1423,0.1423,0.3516,0.3075,0.0757,0.0589,0.1919,0.7799,0.9852
2879,0,8,0,2,2,0.1239,0.1239,0.3516,0.3075,0.0757,0.0589,0.1919,0.7921,0.9856
2880,0,8,0,2,2,0.1182,0.1182,0.3516,0.3075,0.0757,0.0589,0.1919,0.7958,0.9856
2881,0,8,0,2,2,0.0800,0.0800,0.3516,0.3075,0.0757,0.0589,0.1919,0.8207,0.9783
2882,0,6,0,3,3,0.0359,0.0359,0.3516,0.3075,0.0757,0.0589,0.1919,0.8494,1.0000
2883,0,8,0,2,2,0.0980,0.0980,0.3516,0.3075,0.0757,0.0589,0.1919,0.8090,0.9834
2884,0,8,0,3,3,0.1532,0.1532,0.3516,0.3075,0.0757,0.0589,0.1919,0.7725,0.9857
2885,0,8,0,3,3,0.1673,0.1673,0.3516,0.3075,0.0757,0.0589,0.1919,0.7628,0.9847
2886,0,8,0,2,2,0.0929,0.0929,0.3516,0.3075,0.0757,0.0589,0.1919,0.8123,0.9823
2887,0,8,0,2,2,0.0675,0.0675,0.3075,0.3075,0.0000,0.0000,0.1919,0.8288,0.9869
2888,0,8,0,2,2,0.0621,0.0621,0.3075,0.3075,0.0000,0.0000,0.1919,0.8323,0.9842
2889,0,6,0,2,2,0.0371,0.0371,0.3075,0.3075,0.0000,0.0000,0.1919,0.8486,0.9684
2890,0,17,0,0,0,0.0043,0.0043,0.3075,0.3075,0.0000,0.0000,0.1919,0.8705,0.0000
2891,0,17,0,0,0,0.0000,0.0000,0.3075,0.3075,0.0000,0.0000,0.1919,0.8849,0.0000
2892,0,17,0,0,0,0.0089,0.0089,0.3516,0.3075,0.0757,0.0589,0.1919,0.8673,0.0000
2893,0,17,0,0,0,0.0000,0.0000,0.3516,0.3075,0.0757,0.0589,0.1919,0.8789,0.0000
2894,0,17,0,0,0,0.0000,0.0000,0.3516,0.3075,0.0757,0.0589,0.1919,0.8910,0.0000
2895,0,17,0,0,0,0.0000,0.0000,0.3516,0.3075,0.0757,0.0589,0.1919,0.9020,0.0000
2896,0,17,0,0,0,0.0000,0.0000,0.3075,0.3075,0.0000,0.0000,0.1919,0.9054,0.0000
2897,0,17,0,0,0,0.0000,0.0000,0.2665,0.2665,0.0000,0.0000,0.1919,0.9100,0.0000
2898,0,17,0,0,0,0.0000,0.0000,0.3075,0.3075,0.0000,0.0000,0.1919,0.9078,0.0000
2899,0,17,0,0,0,0.0000,0.0000,0.3527,0.3527,0.0000,0.0000,0.1919,0.8998,0.0000
2900,0,17,0,0,0,0.0000,0.0000,0.4027,0.4027,0.0000,0.0000,0.1919,0.8856,0.0000
2901,0,6,0,2,2,0.0153,0.0153,0.4584,0.4584,0.0000,0.0000,0.1919,0.8631,0.8507
2902,0,6,0,5,5,0.0501,0.0501,0.5205,0.5205,0.0000,0.0000,0.1919,0.8401,0.8660
2903,0,18,1,0,0,0.4393,0.4393,0.6411,0.6411,0.0000,0.0000,0.1919,0.3900,0.0000
2904,0,18,1,0,0,0.4393,0.4393,0.7346,0.7346,0.0000,0.0000,0.1919,0.3900,0.0000
2905,0,18,1,0,0,0.4393,0.4393,0.8399,0.8399,0.0000,0.0000,0.1919,0.3900,0.0000
2906,0,18,1,0,0,0.4393,0.4393,0.9469,0.9469,0.0000,0.0000,0.1919,0.3900,0.0000
2907,0,13,0,5,5,0.2631,0.2631,0.7785,0.7057,0.1248,0.0970,0.1919,0.6864,0.7942
2908,0,13,0,5,5,0.1625,0.1625,0.5312,0.4584,0.1248,0.0970,0.1919,0.7661,1.0000
2909,0,13,0,5,5,0.3102,0.3102,0.7400,0.4584,0.4828,0.3755,0.1919,0.6244,0.8125
2910,0,8,0,5,5,0.1088,0.1088,0.5933,0.5205,0.1248,0.0970,0.1919,0.8020,0.7915
2911,0,6,0,5,5,0.0277,0.0277,0.5205,0.5205,0.0000,0.0000,0.1919,0.8548,0.9469
2912,0,6,0,2,2,0.0000,0.0000,0.4584,0.4584,0.0000,0.0000,0.1919,0.8769,0.8380
2913,0,6,0,2,2,0.0257,0.0257,0.4027,0.4027,0.0000,0.0000,0.1919,0.8562,0.9184
2914,0,8,0,2,2,0.0729,0.0729,0.3527,0.3527,0.0000,0.0000,0.1919,0.8253,0.9776
2915,0,6,0,2,2,0.0280,0.0280,0.3075,0.3075,0.0000,0.0000,0.1919,0.8546,0.9614
2916,0,8,0,2,2,0.1393,0.1393,0.2665,0.2665,0.0000,0.0000,0.1919,0.7818,0.9930
2917,0,8,0,3,3,0.2693,0.2693,0.1999,0.3075,-0.4305,0.0000,0.1919,0.6801,0.9353
2918,0,14,0,10,10,0.3336,0.3336,0.2734,0.3527,-0.3172,0.0000,0.1919,0.5863,0.8683
2919,0,13,0,8,8,0.3452,0.3452,0.4742,0.3527,0.2083,0.1620,0.1919,0.5677,0.9985
2920,0,29,0,7,7,0.3916,0.3916,0.7400,0.3527,0.5000,0.5000,0.1919,0.4925,0.8800
2921,0,3,0,9,9,0.3718,0.3718,0.4763,0.3527,0.2119,0.1648,0.1919,0.5246,0.9520
2922,0,14,0,10,10,0.3531,0.3531,0.4469,0.4027,0.0757,0.0589,0.1919,0.5549,0.8194
2923,0,14,0,10,10,0.3557,0.3557,0.4027,0.4027,0.0000,0.0000,0.1919,0.5507,0.8588
2924,0,13,0,8,8,0.3528,0.3528,0.4584,0.4584,0.0000,0.0000,0.1919,0.5553,0.9915
2925,0,4,0,8,8,0.3931,0.3931,0.5205,0.5205,0.0000,0.0000,0.1919,0.4900,0.9102
2926,0,4,0,8,8,0.3856,0.3856,0.5205,0.5205,0.0000,0.0000,0.1919,0.5022,0.9094
2927,0,4,0,8,8,0.4216,0.4216,0.5205,0.5205,0.0000,0.0000,0.1919,0.4439,0.9099
2928,0,4,0,8,8,0.4267,0.4267,0.5205,0.5205,0.0000,0.0000,0.1919,0.4357,0.9092
2929,0,21,1,22,22,0.4393,0.4393,0.6680,0.6680,0.0000,0.0000,0.1919,0.3900,0.5145
2930,0,21,1,22,22,0.4393,0.4393,0.8427,0.8427,0.0000,0.0000,0.1919,0.3900,0.7786
2931,0,1,1,26,26,0.4412,0.4412,0.9451,0.9451,0.0000,0.0000,0.1919,0.3707,0.8146
2932,0,1,1,26,26,0.4412,0.4412,0.9700,0.9700,0.0000,0.0000,0.1919,0.3707,0.8236
2933,0,0,1,0,0,0.4462,0.4462,0.9887,0.9887,0.0000,0.0000,0.1919,0.3210,0.0000
2934,0,0,1,0,0,0.4530,0.4530,0.9975,0.9975,0.0000,0.0000,0.1919,0.2530,0.0000
2935,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2936,0,0,1,0,0,0.4672,0.4672,1.0000,1.0000,0.0000,0.0000,0.1919,0.1110,0.0000
2937,0,0,1,0,0,0.4722,0.4722,1.0000,1.0000,0.0000,0.0000,0.1919,0.0613,0.0000
2938,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2939,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2940,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2941,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2942,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2943,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2944,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2945,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2946,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2947,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2948,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2949,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2950,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2951,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2952,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2953,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2954,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2955,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2956,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2957,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2958,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2959,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2960,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2961,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2962,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2963,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2964,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2965,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2966,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2967,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2968,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2969,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2970,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2971,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2972,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2973,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2974,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2975,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2976,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2977,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2978,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2979,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2980,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2981,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2982,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2983,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2984,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2985,0,0,1,0,0,0.4741,0.4741,1.0000,1.0000,0.0000,0.0000,0.1919,0.0420,0.0000
2986,0,0,1,0,0,0.4722,0.4722,1.0000,1.0000,0.0000,0.0000,0.1919,0.0613,0.0000
2987,0,0,1,0,0,0.4672,0.4672,1.0000,1.0000,0.0000,0.0000,0.1919,0.1110,0.0000
2988,0,0,1,0,0,0.4672,0.4672,1.0000,1.0000,0.0000,0.0000,0.1919,0.1110,0.0000
2989,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2990,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2991,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2992,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2993,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2994,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2995,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2996,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2997,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2998,0,0,1,0,0,0.4604,0.4604,1.0000,1.0000,0.0000,0.0000,0.1919,0.1790,0.0000
2999,0,0,1,0,0,0.4530,0.4530,1.0000,1.0000,0.0000,0.0000,0.1919,0.2530,0.0000
3000,0,0,1,0,0,0.4816,0.4816,1.0000,1.0000,0.0000,0.0000,0.2020,0.2530,0.0000
3001,0,0,1,0,0,0.4748,0.4748,1.0000,1.0000,0.0000,0.0000,0.2020,0.3210,0.0000
3002,0,1,1,26,26,0.4698,0.4698,1.0000,1.0000,0.0000,0.0000,0.2020,0.3707,0.8737
3003,0,1,1,26,26,0.4698,0.4698,1.0000,1.0000,0.0000,0.0000,0.2020,0.3707,0.8737
3004,0,21,1,22,22,0.4679,0.4679,1.0000,1.0000,0.0000,0.0000,0.2020,0.3900,0.8513
3005,0,21,1,22,22,0.4679,0.4679,0.9236,0.9236,0.0000,0.0000,0.2020,0.3900,0.8257
3006,0,21,1,22,22,0.4679,0.4679,0.8450,0.8450,0.0000,0.0000,0.2020,0.3900,0.7516
3007,0,21,1,22,22,0.4679,0.4679,0.8604,0.8604,0.0000,0.0000,0.2020,0.3900,0.7693
3008,0,21,1,22,22,0.4679,0.4679,0.8632,0.8632,0.0000,0.0000,0.2020,0.3900,0.7724
3009,0,21,1,22,22,0.4679,0.4679,0.9122,0.9122,0.0000,0.0000,0.2020,0.3900,0.8177
3010,0,1,1,26,26,0.4698,0.4698,0.9832,0.9832,0.0000,0.0000,0.2020,0.3707,0.8724
3011,0,21,1,22,22,0.4679,0.4679,0.9952,0.9952,0.0000,0.0000,0.2020,0.3900,0.8512
3012,0,21,1,22,22,0.4679,0.4679,0.9246,0.9246,0.0000,0.0000,0.2020,0.3900,0.8263
3013,0,21,1,22,22,0.4679,0.4679,0.9152,0.9152,0.0000,0.0000,0.2020,0.3900,0.8198
3014,0,21,1,22,22,0.4679,0.4679,0.9849,0.9849,0.0000,0.0000,0.2020,0.3900,0.8503
3015,0,10,0,20,20,0.4483,0.4483,0.9067,0.9067,0.0000,0.0000,0.2020,0.4468,1.0000
3016,0,29,0,7,7,0.4352,0.4352,0.7127,0.6400,0.1248,0.0970,0.2020,0.4680,0.8965
3017,0,29,0,7,7,0.4595,0.4595,0.7400,0.4539,0.4905,0.3815,0.2020,0.4286,0.8852
