epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
161,161,805,false,trade_planning,65535,801,805,8331,2400,120,260,16862,0,165209,3299,897,0,122,28130343,960772269,86713137,249094464,2535208,249094464,8529293530,13419458,485443750,10670750,414500,10256250,331600000,153843750,0,0,0,370917973,0,39540957,57895476,-18354519,1418,49181395791,7025914490,8030430322,563306820,32277442,7869062,ACTIVE,true,69,7511684761460984551,7751870094901102735,SCAN,49152,288000,0,249,0,68,68,normalized_topology_changed,249,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
162,162,810,false,trade_planning,65535,806,810,8329,2400,120,260,16862,0,165078,3299,895,0,133,28144871,956131715,91917342,248949293,3830218,248949293,8236375465,19876496,485443750,10670750,414500,10256250,331600000,153843750,0,0,0,370930863,0,40060875,57823888,-17763013,1418,49179992172,7025713950,7731055219,570299264,32121425,7975288,ACTIVE,true,69,7511684761460984551,7751870094901102735,SCAN,65536,288000,0,647,0,68,68,normalized_topology_changed,647,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
163,163,815,false,trade_planning,65535,811,815,8327,2400,120,260,16862,0,164961,3298,894,0,119,27872811,958531784,85069511,248794565,2337951,248794565,8190622272,12427879,485443750,10670750,414500,10256250,331600000,153843750,0,0,0,370949599,0,40015040,57541561,-17526521,1418,49395971675,7056568158,7692750643,577823543,31965618,8059576,ACTIVE,true,69,7511684761460984551,7751870094901102735,SCAN,81920,288000,0,1090,0,68,68,normalized_topology_changed,1090,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
164,164,820,false,trade_planning,65535,816,820,8325,2400,120,260,16862,0,164847,3297,892,0,117,27626263,950700435,93676974,248663875,4238446,248663875,7638286606,22534285,485350000,10664500,414500,10250000,331600000,153750000,0,0,0,370909376,0,39546515,56239869,-16693354,1418,49734829817,7104976464,7130402321,585448191,32083493,7992469,ACTIVE,true,70,1277796002277698773,7751870094901102735,SCAN,0,288000,0,0,0,69,69,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
165,165,825,false,trade_planning,65535,821,825,8320,2400,120,260,16862,0,164730,3297,888,0,121,28159657,969489939,87923750,248535910,2875335,248535910,9217144748,15036630,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370879629,0,40201524,59665049,-19463525,1418,50350292090,7192899664,8716851868,593519738,32253729,8172273,ACTIVE,true,70,1277796002277698773,7751870094901102735,SCAN,16384,288000,0,0,0,69,69,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
166,166,830,false,trade_planning,65535,826,830,8319,2400,120,260,16862,0,164615,3297,887,0,116,28338698,971457340,88738573,248403562,5387290,248403562,9177899624,26920669,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370903216,0,40121952,59232850,-19110898,1418,49742972833,7106139772,8665722705,599760853,32238633,8212328,ACTIVE,true,71,8005487500689167815,7751870094901102735,SCAN,0,288000,0,0,0,70,70,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
167,167,835,false,trade_planning,65535,831,835,8315,2400,120,260,16862,0,164490,3297,883,0,129,28493467,969007480,95081006,248277126,2930643,248277126,8498943294,14899869,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370903748,0,40332455,59343192,-19010737,1418,49139795439,7019971551,7998787175,607786711,32635733,8258642,ACTIVE,true,71,8005487500689167815,7751870094901102735,SCAN,16384,288000,0,0,0,70,70,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
168,168,840,false,trade_planning,65535,836,840,8312,2400,120,260,16862,0,164353,3297,882,0,138,28641796,971109682,100885008,248123211,2393733,248123211,9116265331,12065204,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370906189,0,40318723,59558506,-19239783,1418,49070289538,7010042161,8618943877,612353062,32809087,8267515,ACTIVE,true,72,3812688150568198903,7751870094901102735,SCAN,0,288000,0,0,0,71,71,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
169,169,845,false,trade_planning,65535,841,845,8308,2400,120,260,16862,0,164230,3297,879,0,126,28892385,963392397,94319436,247969441,2513689,247969441,8329513704,13145155,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370907027,0,39750777,57909760,-18158983,1418,48555399249,6936486378,7831112299,617430174,32705260,8276021,ACTIVE,true,72,3812688150568198903,7751870094901102735,SCAN,16384,288000,0,0,0,71,71,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
170,170,850,false,trade_planning,65535,846,850,8301,2400,120,260,16862,0,164121,3297,874,0,114,28589429,957226647,97198630,247827621,2645219,247827621,8036458487,13214274,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370909316,0,39824114,57082932,-17258818,1418,48630386511,6947198875,7537987963,621715195,32416361,8364332,ACTIVE,true,73,2378777713647677725,7751870094901102735,SCAN,0,288000,0,0,0,72,72,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
171,171,855,false,trade_planning,65535,851,855,8297,2400,120,260,16862,0,163995,3297,871,0,129,28569222,959514155,87740451,247701406,5293794,247701406,8239212666,27729961,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370914501,0,39916062,57124342,-17208280,1418,48962500294,6994643706,7726226455,627452559,32325979,8484944,ACTIVE,true,73,2378777713647677725,7751870094901102735,SCAN,16384,288000,0,0,0,72,72,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
172,172,860,false,trade_planning,65535,856,860,8286,2400,120,260,16862,0,163856,3296,861,0,150,28140718,943726754,95458491,247563257,4133389,247563257,7651536296,21784250,485256250,10658250,414500,10243750,331600000,153656250,0,0,0,370922586,0,39613123,55880741,-16267618,1418,49157304893,7022472919,7144495796,632878532,32112590,8469242,ACTIVE,true,74,3745654489119599355,7751870094901102735,SCAN,0,288000,0,0,0,73,73,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13375635456,0,0,0,0
173,173,865,false,trade_planning,65535,861,865,8278,2400,120,260,16862,0,163720,3295,858,0,140,28097401,939564382,89433768,247394130,3301471,247394130,7605127829,16737061,485056250,10658000,414250,10243750,331400000,153656250,0,0,0,370853424,0,39759336,55918040,-16158704,1418,49837504425,7119644274,7103334518,639683592,32043880,8517818,ACTIVE,true,74,3745654489119599355,7751870094901102735,SCAN,16384,288000,0,0,0,73,73,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
174,174,870,false,trade_planning,65535,866,870,8270,2400,120,260,16862,0,163597,3293,854,0,129,27802719,948224202,86662498,247240252,3252344,247240252,8498043063,16286843,484856250,10657750,414000,10243750,331200000,153656250,0,0,0,370787245,0,39250519,57546811,-18296292,1418,50517870540,7216839424,7996899970,644188100,31946158,8613208,ACTIVE,true,75,6395795128791625375,7751870094901102735,SCAN,0,288000,0,0,0,74,74,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379829760,0,0,0,0
175,175,875,false,trade_planning,65535,871,875,8265,2400,120,260,16862,0,163458,3292,854,0,140,28047604,950218842,80184787,247102533,5162093,247102533,8217410439,26805929,484456250,10657250,413500,10243750,330800000,153656250,0,0,0,370640357,0,39513626,56576897,-17063271,1418,50488314367,7212617116,7706148260,646290650,32056698,8533306,ACTIVE,true,75,6395795128791625375,7751870094901102735,SCAN,16384,288000,0,0,0,74,74,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13375635456,0,0,0,0
176,176,880,false,trade_planning,65535,876,880,8262,2400,120,260,16862,0,163336,3292,852,0,124,27791237,949757807,90200220,246948904,3037190,246948904,8253747472,15372353,484256250,10657000,413250,10243750,330600000,153656250,0,0,0,370568602,0,39550488,57359783,-17809295,1418,50688331227,7241190955,7754118869,649972080,31676901,8621303,ACTIVE,true,76,2248440920245909407,7751870094901102735,SCAN,0,288000,0,0,0,75,75,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13367246848,0,0,0,0
177,177,885,false,trade_planning,65535,881,885,8252,2400,120,260,16862,0,163201,3290,852,0,137,27594784,952815607,78991942,246812040,4397229,246812040,8032621272,23369725,484256250,10657000,413250,10243750,330600000,153656250,0,0,0,370558483,0,39437575,56448002,-17010427,1418,50876920137,7268132242,7524995297,656163360,31752624,8754532,ACTIVE,true,76,2248440920245909407,7751870094901102735,SCAN,16384,288000,0,0,0,75,75,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13367246848,0,0,0,0
178,178,890,false,trade_planning,65535,886,890,8248,2400,120,260,16862,0,163072,3288,851,0,132,28040061,960067304,87425562,246661976,3290035,246661976,8850207999,16995786,483856250,10656500,412750,10243750,330200000,153656250,0,0,0,370387203,0,39775797,57937294,-18161497,1418,51149458793,7307066336,8349355963,654406231,31982145,8880228,ACTIVE,true,76,2248440920245909407,7751870094901102735,SCAN,32768,288000,0,21,0,75,75,normalized_topology_changed,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13363052544,0,0,0,0
179,179,895,false,trade_planning,65535,891,895,8248,2400,120,260,16862,0,162963,3288,851,0,109,28013841,964458292,81386219,246517712,4756958,246517712,9100935811,25267735,483456250,10656000,412250,10243750,329800000,153656250,0,0,0,370217323,0,39814373,58314422,-18500049,1418,50762227262,7251747534,8592211826,660252040,32037314,9004314,ACTIVE,true,76,2248440920245909407,7751870094901102735,SCAN,49152,288000,0,252,0,75,75,normalized_topology_changed,252,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358858240,0,0,0,0
180,180,900,false,trade_planning,65535,896,900,8242,2400,120,260,16862,0,162835,3288,850,0,129,28526151,963280552,88614681,246393553,3737211,246393553,8753808547,19195749,483456250,10656000,412250,10243750,329800000,153656250,0,0,0,370225249,0,39845491,58744572,-18899081,1418,50144945171,7163564358,8251156548,665897573,32172163,9027538,ACTIVE,true,77,2991340658475257625,7751870094901102735,SCAN,0,288000,0,0,0,76,76,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358858240,0,0,0,0
181,181,905,false,trade_planning,65535,901,905,8236,2400,120,260,16862,0,162705,3287,847,0,134,28473743,960033599,85794547,246253811,2665487,246253811,8499553001,13662444,483456250,10656000,412250,10243750,329800000,153656250,0,0,0,370237777,0,39918153,57738061,-17819908,1418,49838641359,7119806702,8002434307,667644650,32236630,9049430,ACTIVE,true,77,2991340658475257625,7751870094901102735,SCAN,16384,288000,0,0,0,76,76,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13350469632,0,0,0,0
182,182,910,false,trade_planning,65535,906,910,8233,2400,120,260,16862,0,162588,3287,848,0,116,28199741,949133895,92846888,246105046,2534058,246105046,8066065624,12786865,483362500,10649750,412250,10237500,329800000,153562500,0,0,0,370184739,0,39193044,56977501,-17784457,1418,49783687968,7111956211,7569916259,669834885,31994348,9122038,ACTIVE,true,78,3830951112535131009,7751870094901102735,SCAN,0,288000,0,0,0,77,77,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358858240,0,0,0,0
183,183,915,false,trade_planning,65535,911,915,8232,2400,120,260,16862,0,162479,3285,847,0,112,27989651,950592697,83152852,245976231,2811662,245976231,8209188198,14942932,483362500,10649750,412250,10237500,329800000,153562500,0,0,0,370193517,0,38827864,57040849,-18212985,1418,50035975793,7147997331,7710882766,676190262,31844730,9171073,ACTIVE,true,78,3830951112535131009,7751870094901102735,SCAN,16384,288000,0,0,0,77,77,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13350469632,0,0,0,0
184,184,920,false,trade_planning,65535,916,920,8227,2400,120,260,16862,0,162359,3279,844,0,129,28126179,950001235,83970961,245861268,4105177,245861268,8215448213,21518780,482962500,10649250,411750,10237500,329400000,153562500,0,0,0,370047072,0,39413847,56959401,-17545554,1418,50168995058,7167000075,7710966933,680104531,31787745,9215459,ACTIVE,true,79,1787130649206961801,7751870094901102735,SCAN,0,288000,0,0,0,78,78,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13350469632,0,0,0,0
185,185,925,false,trade_planning,65535,921,925,8226,2400,120,260,16862,0,162242,3278,843,0,119,27726824,943896352,76639703,245726267,4941915,245726267,7655242542,26259839,481868750,10641750,410500,10231250,328400000,153468750,0,0,0,369573599,0,38804116,55734486,-16930370,1418,50369579084,7195654954,7147113953,686369413,31584791,9390527,ACTIVE,true,79,1787130649206961801,7751870094901102735,SCAN,16384,288000,0,0,0,78,78,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346275328,0,0,0,0
186,186,930,false,trade_planning,65535,926,930,8222,2400,120,260,16862,0,162122,3273,843,0,125,27290230,940640154,80555139,245590800,2408447,245590800,7620652545,12604369,481668750,10641500,410250,10231250,328200000,153468750,0,0,0,369482942,0,38744975,55698937,-16953962,1418,50977294883,7282471493,7126379426,692567877,31256955,9570028,ACTIVE,true,80,8756894886956010217,7751870094901102735,SCAN,0,288000,0,0,0,79,79,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346275328,0,0,0,0
187,187,935,false,trade_planning,65535,931,935,8220,2400,120,260,16862,0,162005,3273,843,0,117,27027285,939124939,80495343,245465885,2638471,245465885,8380773124,13801650,480668750,10640250,409000,10231250,327200000,153468750,0,0,0,369054776,0,37955780,56690577,-18734797,1418,51571927292,7367418983,7886302724,697010848,30981274,9510871,ACTIVE,true,80,8756894886956010217,7751870094901102735,SCAN,16384,288000,0,0,0,79,79,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13342081024,0,0,0,0
188,188,940,false,trade_planning,65535,936,940,8220,2400,120,260,16862,0,161891,3271,842,0,117,27225231,930450337,83545784,245337569,4869561,245337569,8015149780,25470046,480668750,10640250,409000,10231250,327200000,153468750,0,0,0,369054817,0,38842799,56050422,-17207623,1418,51611874440,7373125703,7509010984,703630098,31118985,9543652,ACTIVE,true,81,5826035608858662847,7751870094901102735,SCAN,0,288000,0,0,0,80,80,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13337886720,0,0,0,0
189,189,945,false,trade_planning,65535,941,945,8218,2400,120,260,16862,0,161779,3269,842,0,114,27270014,928556063,87088515,245216439,2916560,245216439,8052642948,16780525,480268750,10639750,408500,10231250,326800000,153468750,0,0,0,368887569,0,39084904,57037196,-17952292,1418,51905106962,7415016075,7555593673,709762221,31120354,9649242,ACTIVE,true,81,5826035608858662847,7751870094901102735,SCAN,16384,288000,0,0,0,80,80,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13342081024,0,0,0,0
190,190,950,false,trade_planning,65535,946,950,8216,2400,120,260,16862,0,161670,3268,842,0,110,27279825,919194242,83247787,245095458,4913031,245095458,7632807678,26113336,480081250,10627250,408500,10218750,326800000,153281250,0,0,0,368771622,0,38688574,55399747,-16711173,1418,52233272926,7461896939,7126613092,714326341,31421149,9668696,ACTIVE,true,82,8426338154475330309,7751870094901102735,SCAN,0,288000,0,0,0,81,81,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13337886720,0,0,0,0
191,191,955,false,trade_planning,65535,951,955,8215,2400,120,260,16862,0,161565,3266,842,0,107,27748908,939671686,80108840,244981191,2524110,244981191,9201624505,13429114,479881250,10627000,408250,10218750,326600000,153281250,0,0,0,368686136,0,38983068,58784484,-19801416,1418,52767135912,7538163056,8708314141,719412815,31503555,9826383,ACTIVE,true,82,8426338154475330309,7751870094901102735,SCAN,16384,288000,0,0,0,81,81,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333692416,0,0,0,0
192,192,960,false,trade_planning,65535,956,960,8215,2400,120,260,16862,0,161464,3264,842,0,103,27724216,945619138,78855298,244871922,5832271,244871922,9296958487,30159255,479481250,10626500,407750,10218750,326200000,153281250,0,0,0,368536955,0,38951915,59367498,-20415583,1418,52014900233,7430700808,8787317982,726956464,31299144,9965999,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,0,288000,0,0,0,82,82,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
193,193,965,false,trade_planning,65535,961,965,8212,2400,120,260,16862,0,161361,3262,841,0,106,27736885,941842672,81601657,244772200,3331855,244772200,8486993384,18238164,479081250,10626000,407250,10218750,325800000,153281250,0,0,0,368385443,0,38813868,58023544,-19209676,1418,51203390563,7314770853,7989673970,729166121,31566635,9972737,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,16384,288000,0,0,0,82,82,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
194,194,970,false,trade_planning,65535,966,970,8209,2400,120,260,16862,0,161246,3261,840,0,117,27982116,938156039,86408148,244663630,2477330,244663630,8473857491,13113360,478787500,10619500,407000,10212500,325600000,153187500,0,0,0,368246395,0,38795106,57616897,-18821791,1418,51064664391,7294952831,7981956631,731413673,31587641,10006794,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,32768,288000,0,21,0,82,82,normalized_topology_changed,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13325303808,0,0,0,0
195,195,975,false,trade_planning,65535,971,975,8209,2400,120,260,16862,0,161145,3261,841,0,100,27648271,933771028,78732337,244547533,4235305,244547533,8033470555,21385168,478587500,10619250,406750,10212500,325400000,153187500,0,0,0,368167521,0,38174353,56460081,-18285728,1418,50975200228,7282172247,7533497887,734757688,31325850,9966086,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,49152,288000,0,260,0,82,82,normalized_topology_changed,260,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
196,196,980,false,trade_planning,65535,976,980,8205,2400,120,260,16862,0,161051,3258,839,0,99,27518686,934061130,85041036,244445308,3342495,244445308,8276020628,16812120,478587500,10619250,406750,10212500,325400000,153187500,0,0,0,368174475,0,37886921,57325940,-19439019,1418,51240440487,7320063711,7780621008,737155727,31354250,9954924,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,65536,288000,0,662,0,82,82,normalized_topology_changed,662,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
197,197,985,false,trade_planning,65535,981,985,8204,2400,120,260,16862,0,160954,3257,839,0,98,27743780,938581840,75021435,244352427,4590723,244352427,8306460835,23861731,478093750,10612500,406250,10206250,325000000,153093750,0,0,0,367954022,0,38332009,57323086,-18991077,1418,51308816686,7329831768,7804505354,740101212,31301522,9959731,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,81920,288000,0,1170,0,82,82,normalized_topology_changed,1170,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
198,198,990,false,trade_planning,65535,986,990,8204,2400,120,260,16862,0,160859,3257,839,0,95,27414308,934176240,73238277,244257400,5314372,244257400,7666926195,27470554,478000000,10606250,406250,10200000,325000000,153000000,0,0,0,367902631,0,37789922,55846171,-18056249,1418,51406135815,7343734481,7161455641,742735193,31207378,10055717,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,98304,288000,0,1572,0,82,82,normalized_topology_changed,1572,3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329498112,0,0,0,0
199,199,995,false,trade_planning,65535,991,995,8203,2400,120,260,16862,0,160771,3256,838,0,90,27150193,938334256,71406359,244157699,3676991,244157699,7956124977,18935572,478000000,10606250,406250,10200000,325000000,153000000,0,0,0,367922596,0,37870657,55748686,-17878029,1418,51992416066,7427488800,7459189405,745458893,30721851,10078433,ACTIVE,true,83,8809857343835887427,7751870094901102735,SCAN,114688,288000,0,1953,0,82,82,normalized_topology_changed,1953,4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13325303808,0,0,0,0
200,200,1000,false,trade_planning,65535,996,1000,8202,2400,120,260,16862,0,160687,3255,838,0,85,26819769,936601012,77075543,244064332,3988446,244064332,8448196938,19409140,477800000,10606000,406000,10200000,324800000,153000000,0,0,0,367876567,0,37203404,56652444,-19449040,1418,52321756224,7474537394,7950987798,747979703,30610263,10087569,ACTIVE,true,84,3749712950225204931,7751870094901102735,SCAN,0,288000,0,0,0,83,83,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13325303808,0,0,0,0
