epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
70,71,355,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
70,71,355,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
71,72,360,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5565,0,0,1371030,5565,65536,65536,0,0,0,0,
71,72,360,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
71,72,360,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,68852,0,0,0,355561,0,65536,59584,0,0,0,0,
71,72,360,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
71,72,360,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
71,72,360,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
71,72,360,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
71,72,360,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
72,73,365,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5505,0,0,1371030,5505,65536,65536,0,0,0,0,
72,73,365,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
72,73,365,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,64270,0,0,0,323692,0,65536,55382,0,0,0,0,
72,73,365,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
72,73,365,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
72,73,365,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
72,73,365,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
72,73,365,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
73,74,370,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5455,0,0,1371030,5455,65536,65536,0,0,0,0,
73,74,370,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
73,74,370,1174,25,19,-44,0,2,69,9,24,24,19,19,0,0,0,0,51882,51882,0,0,0,0,0,531993,507793,0,24200,0,0,60021,0,0,0,299127,0,65536,52010,0,0,0,0,
73,74,370,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
73,74,370,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
73,74,370,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
73,74,370,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
73,74,370,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
74,75,375,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5435,0,0,1371030,5435,65536,65536,0,0,0,0,
74,75,375,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
74,75,375,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,56457,0,0,0,292897,0,65536,51286,0,0,0,0,
74,75,375,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
74,75,375,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
74,75,375,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
74,75,375,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
74,75,375,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
75,76,380,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5455,0,0,1371030,5455,65536,65536,0,0,0,0,
75,76,380,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
75,76,380,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,92486,0,0,0,335941,0,65536,58411,0,0,0,0,
75,76,380,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
75,76,380,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
75,76,380,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
75,76,380,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
75,76,380,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
76,77,385,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5460,0,0,1371030,5460,65536,65536,0,0,0,0,
76,77,385,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
76,77,385,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,85351,0,0,0,357108,0,65536,61973,0,0,0,0,
76,77,385,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
76,77,385,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
76,77,385,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
76,77,385,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
76,77,385,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
77,78,390,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5430,0,0,1371030,5430,65536,65536,0,0,0,0,
77,78,390,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
77,78,390,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,68971,0,0,0,342745,0,65536,60130,0,0,0,0,
77,78,390,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
77,78,390,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
77,78,390,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
77,78,390,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
77,78,390,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
78,79,395,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5365,0,0,1371030,5365,65536,65536,0,0,0,0,
78,79,395,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
78,79,395,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,61276,0,0,0,305144,0,65536,54711,0,0,0,0,
78,79,395,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
78,79,395,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,753,0,0,0,154,457,457,0,0,0,0,176,61,0,0,394,61,13526,2048,0,0,0,0,
78,79,395,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
78,79,395,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
78,79,395,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
79,80,400,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5305,0,0,1371030,5305,65536,65536,0,0,0,0,
79,80,400,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
79,80,400,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,53956,0,0,0,273733,0,65536,50183,0,0,0,0,
79,80,400,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
79,80,400,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,2156,0,0,0,154,457,457,0,0,0,0,390,61,0,0,394,61,13526,2048,0,0,0,0,
79,80,400,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
79,80,400,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,135,0,0,111753,135,36555,10922,0,0,0,0,
79,80,400,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
80,81,405,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5295,0,0,1371030,5295,65536,65536,0,0,0,0,
80,81,405,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
80,81,405,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,55251,0,0,0,272578,0,65536,50072,0,0,0,0,
80,81,405,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
80,81,405,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,2503,0,0,0,154,457,457,0,0,0,0,443,61,0,0,14345,61,15794,65536,0,0,0,0,
80,81,405,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
80,81,405,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,153,0,0,111753,153,36549,10922,0,0,0,0,
80,81,405,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,1799,2048,3394,0,0,0,658,5955,5955,0,0,592,0,1191,673,0,0,6431,673,9771,2048,0,0,0,0,
81,82,410,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5320,0,0,1371030,5320,65536,65536,0,0,0,0,
81,82,410,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
81,82,410,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,88226,0,0,0,317103,0,65536,57804,0,0,0,0,
81,82,410,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
81,82,410,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,65536,65536,15499,0,0,0,5000,14775,14775,0,0,0,0,4365,2000,0,0,16710,2000,18894,65536,0,0,0,0,
81,82,410,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
81,82,410,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,178,0,0,111753,178,36542,10922,0,0,0,0,
81,82,410,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,841,2048,1251,0,0,0,307,2784,2784,0,0,277,0,556,365,0,0,6431,365,9528,2048,0,0,0,0,
82,83,415,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5335,0,0,1371030,5335,65536,65536,0,0,0,0,
82,83,415,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
82,83,415,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,84262,0,0,0,340118,0,65536,61670,0,0,0,0,
82,83,415,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
82,83,415,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,4216,4216,530,0,0,0,321,950,950,0,0,0,0,209,128,0,0,992,128,17209,4216,0,0,0,0,
82,83,415,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
82,83,415,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,16428,165,0,0,111753,165,36542,10922,0,0,0,0,
82,83,415,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,3479,0,0,0,750,6780,6780,0,0,675,0,1356,825,0,0,6431,825,9653,2048,0,0,0,0,
83,84,420,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5317,0,0,1371030,5317,65536,65536,0,0,0,0,
83,84,420,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
83,84,420,1174,25,19,-44,0,2,69,9,24,24,22,22,0,0,0,0,60074,60074,0,0,0,0,0,615993,588493,0,27500,0,0,66264,0,0,0,330697,0,65536,60403,0,0,0,0,
83,84,420,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
83,84,420,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,190,0,0,0,156,461,461,0,0,0,0,91,62,0,0,433,62,15171,2048,0,0,0,0,
83,84,420,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
83,84,420,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,17878,148,0,0,111833,148,36582,10922,0,0,0,0,
83,84,420,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4030,0,0,0,750,6780,6780,0,0,675,0,1356,741,0,0,6431,741,9823,2048,0,0,0,0,
84,85,425,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5292,0,0,1371030,5292,65536,65536,0,0,0,0,
84,85,425,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
84,85,425,1174,25,19,-44,0,2,69,9,24,24,20,20,0,0,0,0,54613,54613,0,0,0,0,0,559996,534696,0,25300,0,0,58923,0,0,0,295387,0,65536,55096,0,0,0,0,
84,85,425,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
84,85,425,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,131,0,0,0,156,461,461,0,0,0,0,82,62,0,0,394,62,13526,2048,0,0,0,0,
84,85,425,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
84,85,425,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,27071,135,0,0,112713,135,36870,10922,0,0,0,0,
84,85,425,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
85,86,430,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5285,0,0,1371030,5285,65536,65536,0,0,0,0,
85,86,430,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
85,86,430,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,52033,0,0,0,265705,0,65536,50526,0,0,0,0,
85,86,430,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
85,86,430,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,131,0,0,0,156,461,461,0,0,0,0,82,62,0,0,394,62,13526,2048,0,0,0,0,
85,86,430,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
85,86,430,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,29860,135,0,0,113753,135,37211,10922,0,0,0,0,
85,86,430,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
86,87,435,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5317,0,0,1371030,5317,65536,65536,0,0,0,0,
86,87,435,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
86,87,435,1174,25,19,-44,0,2,69,9,24,24,18,18,0,0,0,0,49152,49152,0,0,0,0,0,504000,480900,0,23100,0,0,52245,0,0,0,263626,0,65536,50218,0,0,0,0,
86,87,435,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
86,87,435,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,131,0,0,0,156,461,461,0,0,0,0,82,62,0,0,394,62,13526,2048,0,0,0,0,
86,87,435,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
86,87,435,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,29881,135,0,0,114772,135,37545,10922,0,0,0,0,
86,87,435,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
87,88,440,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5397,0,0,1371030,5397,65536,65536,0,0,0,0,
87,88,440,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
87,88,440,1174,25,19,-44,0,2,69,9,24,24,21,21,0,0,0,0,57344,57344,0,0,0,0,0,588000,561600,0,26400,0,0,85291,0,0,0,306164,0,65536,57877,0,0,0,0,
87,88,440,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
87,88,440,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2048,2048,131,0,0,0,156,461,461,0,0,0,0,82,62,0,0,394,62,13526,2048,0,0,0,0,
87,88,440,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
87,88,440,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,8192,8192,65536,0,0,0,150,64800,58620,0,6180,10725,0,34025,135,0,0,116112,135,37984,10922,0,0,0,0,
