epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative
196,196,196,false,trade_planning,65535,196,196,6646,2400,120,260,11918,0,19410,551,19,0,8,17011472,80792642,26169939,26373908,1583380,26373908,3420717590,16936635,187287500,2478250,84500,2393750,67600000,119687500,0,0,0,125481875,0,0,6583416,-6583416,4,5854874310,836410737,3216493455,901912349,15932692,4590823,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1268,60,0,0,initial_topology_capture,1268,1525,0,1309783,21,12743,6710,4709,164,63,101,63,3787,0,1938,32,0,0,305,0,39,0,13199474688,0,0,0,0,0,0,0,0,0,4,0,0,0,20285787,18079393,2206394,850590497,195,0,5718,11384
197,197,197,false,trade_planning,65535,197,197,6640,2400,120,260,11918,0,20209,531,27,0,7,18112753,83892500,28278582,27687068,3162656,27687068,3651877861,31247789,181612500,2342250,86000,2256250,68800000,112812500,0,0,0,121355625,0,0,7029049,-7029049,1,5684671731,812096078,3439017572,926380825,17204800,4175239,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,61,0,0,initial_topology_capture,0,0,0,1344621,22,12990,6854,4807,164,63,101,64,3897,0,1984,32,0,0,366,98,37,0,13199474688,6909099659,0,0,0,0,0,0,0,0,13,0,0,0,21149007,19081304,2067703,873567946,196,196,5691,11409
198,198,198,false,trade_planning,65535,198,198,6637,2400,120,260,11918,0,20976,500,27,0,7,19054318,84643572,31187168,28586819,2325746,28586819,3610484779,28054856,170737500,2199750,81000,2118750,64800000,105937500,0,0,0,114076875,0,0,7259637,-7259637,3,5700039460,814291483,3411692423,955203157,18696989,2881063,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1356,61,0,0,initial_topology_capture,1356,1449,0,1344621,22,12990,6854,4807,164,63,101,64,3897,0,1984,32,0,0,325,0,41,0,13199474688,0,0,0,0,7500,2,0,2,0,3,0,0,1551752,21993745,20092871,1900874,887091752,197,0,5703,11445
199,199,199,false,trade_planning,65535,199,199,6634,2400,120,260,11918,0,20739,546,21,0,8,18976632,87932959,26102332,28231845,3344707,28231845,3813732584,34464484,186037500,2453250,84500,2368750,67600000,118437500,0,0,0,124599375,0,0,7138397,-7138397,0,5895236137,842176718,3593230600,971573747,17934208,4671842,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3897,61,0,0,initial_topology_capture,3897,4552,0,1344621,22,12990,6854,4807,164,63,101,64,3897,0,1984,32,0,0,283,0,42,0,13195280384,0,0,0,0,0,0,0,0,0,5,0,0,0,22133149,20016531,2116618,924119865,198,0,5698,11473
200,200,200,false,trade_planning,65535,200,200,6634,2400,120,260,11918,0,20184,552,22,0,5,19213250,83915461,27908864,27459990,2162259,27459990,3598683297,24689433,187112500,2489750,83500,2406250,66800000,120312500,0,0,0,125438125,0,0,7202432,-7202432,2,5316979962,759568699,3386881364,949093319,17795330,3718522,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,62,0,0,initial_topology_capture,0,0,0,1374652,22,13238,6994,4910,166,63,103,67,3989,0,2019,32,0,0,353,103,33,0,13195280384,6318021230,0,0,0,6000,2,1,1,0,8,0,0,1504328,21860206,20125509,1734697,900409120,199,199,5663,11491
201,201,201,false,trade_planning,65535,201,201,6633,2400,120,260,11918,0,19407,551,19,0,3,17520705,82781392,27924359,26362506,1683568,26362506,3520907613,19551058,186975000,2472000,84500,2387500,67600000,119375000,0,0,0,125261250,0,0,6739975,-6739975,3,5962968347,851852741,3314381555,917773975,16669031,4107597,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1211,62,0,0,initial_topology_capture,1211,1612,0,1374652,22,13238,6994,4910,166,63,103,67,3989,0,2019,32,0,0,305,0,48,0,13195280384,0,0,0,0,0,1,1,0,0,4,0,0,624740,20464152,18474961,1989191,853916333,200,0,5665,11517
202,202,202,false,trade_planning,65535,202,202,6632,2400,120,260,11918,0,20203,531,26,0,7,18631400,84881710,28042864,27677688,2698663,27677688,3601587783,30152582,181612500,2342250,86000,2256250,68800000,112812500,0,0,0,121355625,0,0,7077406,-7077406,2,5667000756,809571666,3389822701,925418648,17971773,3647705,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,63,0,0,initial_topology_capture,0,0,0,1403681,22,13490,7134,4995,167,64,103,67,4101,0,2074,32,0,0,355,85,35,0,13195280384,6271273027,0,0,0,0,0,0,0,0,7,0,0,0,21236053,19514219,1721834,867342307,201,201,5616,11537
203,203,203,false,trade_planning,65535,203,203,6629,2400,120,260,11918,0,20969,497,25,0,9,19260427,82974648,31104826,28577430,2314371,28577430,3566797965,24440118,170425000,2193500,81000,2112500,64800000,105625000,0,0,0,113856250,0,0,6978709,-6978709,3,5840681360,834383188,3371932847,952447572,18120539,3305504,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2663,63,0,0,initial_topology_capture,2663,2978,0,1403681,22,13490,7134,4995,167,64,103,67,4101,0,2074,32,0,0,321,0,34,0,13195280384,0,0,0,0,1500,2,1,1,0,6,0,0,1255460,21831871,20204165,1627706,891088605,202,0,5631,11576
204,204,204,false,trade_planning,65535,204,204,6628,2400,120,260,11918,0,20735,547,20,0,4,19034534,87835035,31303592,28221535,2749429,28221535,3841138763,32099551,185725000,2447000,84500,2362500,67600000,118125000,0,0,0,124378750,0,0,7169632,-7169632,1,5902915591,843273795,3623314212,973550353,18045994,4520721,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3900,63,0,0,initial_topology_capture,3900,4588,0,1403681,22,13490,7134,4995,167,64,103,67,4101,0,2074,32,0,0,287,0,34,0,13195280384,0,0,0,0,0,0,0,0,0,4,0,0,0,22302126,20107651,2194475,920763243,203,0,5656,11620
205,205,205,false,trade_planning,65535,205,205,6629,2400,120,260,11918,0,20178,552,23,0,2,19155201,85309527,27514922,27446385,2237022,27446385,3583343928,23018747,187112500,2489750,83500,2406250,66800000,120312500,0,0,0,125438125,0,0,6833061,-6833061,3,5445809105,777972856,3373212681,962314852,18358340,4280687,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5173,63,0,0,initial_topology_capture,5173,6112,0,1403681,22,13490,7134,4995,167,64,103,67,4101,0,2074,32,0,0,246,0,41,0,13195280384,0,0,0,0,0,0,0,0,0,8,0,0,0,22138113,20096883,2041230,906032500,204,0,5664,11655
206,206,206,false,trade_planning,65535,206,206,6627,2400,120,260,11918,0,19400,549,19,0,8,17786766,76135812,31140550,26354153,1775339,26354153,3342002561,17361653,186662500,2465750,84500,2381250,67600000,119062500,0,0,0,125040625,0,0,6386951,-6386951,3,6027359816,861051528,3137978408,926547271,17462390,3543613,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,63,0,0,initial_topology_capture,40,72,0,1403681,22,13490,7134,4995,167,64,103,67,4101,0,2074,32,0,0,207,0,39,0,13195280384,0,0,0,0,0,0,0,0,0,4,0,0,0,20645421,18762334,1883087,857011820,205,0,5673,11684
207,207,207,false,trade_planning,65535,207,207,6625,2400,120,260,11918,0,20200,532,24,0,6,18152749,78369544,29823295,27669503,2070291,27669503,3470782393,20637831,181612500,2342250,86000,2256250,68800000,112812500,0,0,0,121355625,0,0,7053909,-7053909,2,5747556548,821079633,3268532062,933902806,17450209,3970012,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,63,0,0,initial_topology_capture,40,72,0,1433959,22,13714,7262,5096,170,64,106,68,4186,0,2098,32,0,0,265,101,43,0,13195280384,3601785304,0,0,0,0,0,0,0,0,13,0,0,0,21147508,19172362,1975146,869209529,206,206,5639,11713
208,208,208,false,trade_planning,65535,208,208,6625,2400,120,260,11918,0,20969,497,25,0,5,18385855,79782365,30093248,28567355,2122332,28567355,3495434122,23092417,169487500,2174750,81000,2093750,64800000,104687500,0,0,0,113194375,0,0,6753413,-6753413,3,6041972792,863139113,3302854205,953091782,17897505,4108216,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,64,0,0,initial_topology_capture,0,0,0,1436691,22,13746,7278,5105,170,64,106,68,4186,0,2105,32,0,0,245,9,29,0,13195280384,539402170,0,0,0,0,0,0,0,0,3,0,0,0,21597936,19545659,2052277,872649786,207,62,5628,11744
209,209,209,false,trade_planning,65535,209,209,6626,2400,120,260,11918,0,20731,548,23,0,12,18563175,79436623,34267358,28213176,2060815,28213176,3571977282,23247848,186037500,2453250,84500,2368750,67600000,118437500,0,0,0,124599375,0,0,6708803,-6708803,4,5938535488,848362344,3362691934,962356813,18027924,3798270,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,65,0,0,initial_topology_capture,0,0,0,1467052,23,14001,7418,5207,170,64,106,69,4287,0,2143,32,0,0,306,101,40,0,13195280384,8097689845,0,0,0,0,0,0,0,0,5,0,0,0,21668121,19633175,2034946,898585664,208,208,5593,11776
210,210,210,false,trade_planning,65535,210,210,6626,2400,120,260,11918,0,20178,552,23,0,5,18450637,78891025,30721574,27442229,1708044,27442229,3463981186,18431309,187112500,2489750,83500,2406250,66800000,120312500,0,0,0,125438125,0,0,6752910,-6752910,3,5593430102,799061562,3258437377,959849722,17912523,3644401,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,65,0,0,initial_topology_capture,40,72,0,1495079,23,14221,7542,5300,170,64,106,70,4403,0,2174,32,0,0,367,93,32,0,13195280384,11148778554,0,0,0,1500,1,0,1,0,7,0,0,654056,21882055,19546396,2335659,894806041,209,209,5558,11808
211,211,211,false,trade_planning,65535,211,211,6625,2400,120,260,11918,0,19398,548,18,0,5,17572467,80972605,26630099,26343846,1268536,26343846,3438401540,11315758,186350000,2459500,84500,2375000,67600000,118750000,0,0,0,124820000,0,0,6558654,-6558654,3,6225495572,889356632,3240735782,919155090,17101166,3803839,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,66,0,0,initial_topology_capture,0,0,0,1497896,23,14253,7558,5310,170,64,106,70,4403,0,2180,32,0,0,346,10,31,0,13195280384,519033648,0,0,0,0,0,0,0,0,4,0,0,0,20414935,18532264,1882671,853853023,210,62,5559,11836
212,212,212,false,trade_planning,65535,212,212,6622,2400,120,260,11918,0,20197,528,23,0,7,17799115,86384873,25676276,27661253,1802245,27661253,3542945070,18027800,180675000,2323500,86000,2237500,68800000,111875000,0,0,0,120693750,0,0,6922795,-6922795,2,5924185400,846312335,3344242270,922108699,17226208,4091016,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1335,66,0,0,initial_topology_capture,1335,1471,0,1497896,23,14253,7558,5310,170,64,106,70,4403,0,2180,32,0,0,322,0,24,0,13195280384,0,0,0,0,0,0,0,0,0,8,0,0,0,20747862,18806541,1941321,858987603,211,0,5556,11862
213,213,213,false,trade_planning,65535,213,213,6622,2400,120,260,11918,0,20963,492,25,0,8,18127264,89400591,27584199,28559122,2164444,28559122,3737685794,20441039,168237500,2149750,81000,2068750,64800000,103437500,0,0,0,112311875,0,0,7389781,-7389781,3,6236028493,890861350,3549007255,977792554,17494086,5024864,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4153,66,0,0,initial_topology_capture,4153,4317,0,1497896,23,14253,7558,5310,170,64,106,70,4403,0,2180,32,0,0,298,0,24,0,13195280384,0,0,0,0,0,1,1,0,0,6,0,0,590580,22071530,19380665,2690865,894124005,212,0,5546,11885
214,214,214,false,trade_planning,65535,214,214,6621,2400,120,260,11918,0,20715,546,23,0,6,19158326,84064746,29432240,28192610,1939186,28192610,3622646682,17034051,185725000,2447000,84500,2362500,67600000,118125000,0,0,0,124378750,0,0,6868066,-6868066,5,6176126346,882303908,3419887631,988318716,18613491,4340868,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,67,0,0,initial_topology_capture,0,0,0,1531242,23,14497,7698,5406,172,66,106,70,4495,0,2224,32,0,0,357,96,37,0,13195280384,5755187641,0,0,0,0,2,2,0,0,4,0,0,1180170,22470767,20206678,2264089,922500578,213,213,5511,11919
215,215,215,false,trade_planning,65535,215,215,6621,2400,120,260,11918,0,20171,552,23,0,8,17967617,88564967,25331209,27433947,1447209,27433947,3586779864,13129279,187112500,2489750,83500,2406250,66800000,120312500,0,0,0,125438125,0,0,6918046,-6918046,4,5836412067,833773280,3386538085,952533721,17396679,4746831,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1427,67,0,0,initial_topology_capture,1427,1396,0,1531242,23,14497,7698,5406,172,66,106,70,4495,0,2224,32,0,0,308,0,49,0,13195280384,0,0,0,0,0,0,0,0,0,8,0,0,0,21543176,19161851,2381325,878154106,214,0,5512,11946
216,216,216,false,trade_planning,65535,216,216,6621,2400,120,260,11918,0,19395,549,18,0,5,17112173,79976271,27220823,26335600,1927090,26335600,3402280835,18642554,186662500,2465750,84500,2381250,67600000,119062500,0,0,0,125040625,0,0,6631681,-6631681,4,6366557113,909508287,3196975781,902340754,16694200,3777529,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4006,67,0,0,initial_topology_capture,4006,4473,0,1531242,23,14497,7698,5406,172,66,106,70,4495,0,2224,32,0,0,266,0,42,0,13195280384,0,0,0,0,0,0,0,0,0,4,0,0,0,19996773,18121360,1875413,834178941,215,0,5508,11968
217,217,217,false,trade_planning,65535,217,217,6621,2400,120,260,11918,0,20195,528,23,0,8,17433436,81445154,31336605,27655014,2268437,27655014,3462753629,21823852,180675000,2323500,86000,2237500,68800000,111875000,0,0,0,120693750,0,0,6803103,-6803103,2,5990049572,855721502,3260254777,943463098,16553857,5154942,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5345,67,0,0,initial_topology_capture,5345,5942,0,1531242,23,14497,7698,5406,172,66,106,70,4495,0,2224,32,0,0,232,0,34,0,13186891776,0,0,0,0,0,1,1,0,0,13,0,0,598460,21269054,18586489,2682565,881539573,216,0,5515,11993
218,218,218,false,trade_planning,65535,218,218,6621,2400,120,260,11918,0,20961,492,25,0,5,18221609,82444170,32648826,28549805,2479647,28549805,3547049866,24058974,168237500,2149750,81000,2068750,64800000,103437500,0,0,0,112311875,0,0,7076083,-7076083,2,6235368834,890767110,3354753392,976478729,17828900,4537794,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,68,0,0,initial_topology_capture,0,0,0,1561514,23,14742,7838,5492,172,66,106,70,4593,0,2278,32,0,0,278,86,40,0,13186891776,4807439834,0,0,0,0,1,1,0,0,3,0,0,623710,21984316,19430058,2554258,888969281,217,216,5474,12019
219,219,219,false,trade_planning,65535,219,219,6620,2400,120,260,11918,0,20718,546,20,0,5,18334820,79470952,29104389,28188571,1247080,28188571,3556126938,13656184,185725000,2447000,84500,2362500,67600000,118125000,0,0,0,124378750,0,0,6509260,-6509260,2,6331760826,904537389,3356745754,980614150,17887995,4782209,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1437,68,0,0,initial_topology_capture,1437,1399,0,1561514,23,14742,7838,5492,172,66,106,70,4593,0,2278,32,0,0,247,0,31,0,13186891776,0,0,0,0,0,0,0,0,0,5,0,0,0,22113749,19549790,2563959,898579656,218,0,5475,12045
220,220,220,false,trade_planning,65535,220,220,6620,2400,120,260,11918,0,20165,552,23,0,4,17908716,84550674,31402847,27420442,1960802,27420442,3621083965,20413944,187112500,2489750,83500,2406250,66800000,120312500,0,0,0,125438125,0,0,6897893,-6897893,5,5923678040,846239835,3413557521,970579828,17626517,4131992,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,68,0,0,initial_topology_capture,40,72,0,1561514,23,14742,7838,5492,172,66,106,70,4593,0,2278,32,0,0,211,0,36,0,13186891776,0,0,0,0,1500,2,1,1,0,6,0,0,1260540,22036294,19138679,2897615,897395340,219,0,5481,12078
221,221,221,false,trade_planning,65535,221,221,6618,2400,120,260,11918,0,19387,548,18,0,7,16372071,79698304,27099048,26332595,1797386,26332595,3393206480,16148827,186037500,2453250,84500,2368750,67600000,118437500,0,0,0,124599375,0,0,6432050,-6432050,6,6527889383,932555753,3191020153,903033001,15866283,4537365,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,69,0,0,initial_topology_capture,0,0,0,1590805,23,14994,7978,5601,174,67,107,70,4681,0,2308,32,0,0,293,109,27,0,13186891776,5069245591,0,0,0,0,1,1,0,0,4,0,0,583290,19973911,17555160,2418751,824838038,220,220,5439,12094
222,222,222,false,trade_planning,65535,222,222,6614,2400,120,260,11918,0,20184,529,23,0,7,17104784,84462331,28728199,27643503,2483776,27643503,3821105215,21113503,180362500,2317250,86000,2231250,68800000,111562500,0,0,0,120473125,0,0,7352778,-7352778,5,6103624209,871946442,3619629212,939523216,18063226,2798212,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,69,0,0,initial_topology_capture,40,71,0,1590805,23,14994,7978,5601,174,67,107,70,4681,0,2308,32,0,0,261,0,32,0,13191086080,0,0,0,0,1500,1,0,1,0,6,0,0,654734,21165709,18340338,2825371,870792971,221,0,5428,12120
223,223,223,false,trade_planning,65535,223,223,6612,2400,120,260,11918,0,20956,491,24,0,7,18145133,87514194,29598239,28541620,1848768,28541620,3836390345,17809722,167612500,2137250,81000,2056250,64800000,102812500,0,0,0,111870625,0,0,7439539,-7439539,1,6368802402,909829048,3650968123,979259748,17486639,4728352,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,70,0,0,initial_topology_capture,0,0,0,1620897,23,15247,8118,5702,175,68,107,71,4771,0,2347,32,0,0,323,101,39,0,13191086080,4440608425,0,0,0,0,1,1,0,0,6,0,0,611740,22039976,19417874,2622102,892230117,222,218,5398,12147
224,224,224,false,trade_planning,65535,224,224,6611,2400,120,260,11918,0,20709,544,19,0,11,17519228,88801917,25729827,28180340,1846177,28180340,3925808696,17862705,185100000,2434500,84500,2350000,67600000,117500000,0,0,0,123937500,0,0,7201564,-7201564,1,6488329016,926904273,3722845991,981339932,16619256,5725886,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5258,70,0,0,initial_topology_capture,5258,6025,0,1620897,23,15247,8118,5702,175,68,107,71,4771,0,2347,32,0,0,293,0,30,0,13191086080,0,0,0,0,0,0,0,0,0,4,0,0,0,21850759,18905635,2945124,899400194,223,0,5385,12167
225,225,225,false,trade_planning,65535,225,225,6611,2400,120,260,11918,0,20159,550,23,0,5,17888574,88270730,26878279,27420519,1666528,27420519,3844214926,17252956,186487500,2477250,83500,2393750,66800000,119687500,0,0,0,124996875,0,0,7058008,-7058008,4,5968865768,852695244,3640474470,960342956,18188355,2935815,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,71,0,0,initial_topology_capture,0,0,0,1648149,23,15503,8258,5816,175,68,107,71,4864,0,2373,32,0,0,382,114,25,0,13191086080,6498095865,0,0,0,1500,2,1,1,0,7,0,0,1269830,21528006,19094016,2433990,891051591,224,224,5334,12182
226,226,226,false,trade_planning,65535,226,226,6609,2400,120,260,11918,0,19385,546,18,0,3,15957129,77488148,30988115,26319134,1644706,26319134,3428001836,16456647,185725000,2447000,84500,2362500,67600000,118125000,0,0,0,124378750,0,0,6372504,-6372504,6,6621320767,945903091,3225820189,902780544,16367612,3101909,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1184,71,0,0,initial_topology_capture,1184,1631,0,1648149,23,15503,8258,5816,175,68,107,71,4864,0,2373,32,0,0,360,0,22,0,13191086080,0,0,0,0,6000,1,0,1,0,4,0,0,906402,19863055,17268717,2594338,815905741,225,0,5320,12202
227,227,227,false,trade_planning,65535,227,227,6608,2400,120,260,11918,0,20177,529,22,0,4,17951681,80436351,30453872,27636374,2322454,27636374,3711817731,28037980,180362500,2317250,86000,2231250,68800000,111562500,0,0,0,120473125,0,0,6996874,-6996874,5,5972645292,853235161,3503417251,946488284,17808698,3663221,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,3824,71,0,0,initial_topology_capture,3824,4598,0,1648149,23,15503,8258,5816,175,68,107,71,4864,0,2373,32,0,0,334,0,26,0,13191086080,0,0,0,0,0,1,1,0,0,13,1,0,596320,21212190,19010282,2201908,860966184,226,0,5306,12229
228,228,228,false,trade_planning,65535,228,228,6608,2400,120,260,11918,0,20948,490,24,0,8,18865457,86442360,29052492,28536650,1759197,28536650,3810118678,18689743,167300000,2131000,81000,2050000,64800000,102500000,0,0,0,111650000,0,0,7093489,-7093489,1,6317238851,902462821,3624128935,973571400,19448035,2018769,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,72,0,0,initial_topology_capture,0,0,0,1680290,23,15755,8398,5929,175,68,107,74,4951,0,2400,32,0,0,391,113,56,0,13186891776,6029975361,0,0,0,1500,4,3,1,0,2,0,0,2470140,21864063,19910129,1953934,882211700,227,227,5278,12264
229,229,229,false,trade_planning,65535,229,229,6608,2400,120,260,11918,0,20699,543,19,0,8,17904503,86643733,29989457,28171257,2935310,28171257,3866469730,29571656,184475000,2422000,84500,2337500,67600000,116875000,0,0,0,123496250,0,0,7091665,-7091665,1,6378728666,911247085,3652423074,975780476,17100111,4716280,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1361,72,0,0,initial_topology_capture,1361,1431,0,1680290,23,15755,8398,5929,175,68,107,74,4951,0,2400,32,0,0,347,0,44,0,13186891776,0,0,0,0,0,1,1,0,0,5,0,0,598380,21707734,19180149,2527585,900034089,228,0,5272,12288
230,230,230,false,trade_planning,65535,230,230,6608,2400,120,260,11918,0,20157,548,23,0,6,18194865,86244347,28287780,27411328,1922438,27411328,3720518418,20637310,186487500,2477250,83500,2393750,66800000,119687500,0,0,0,124996875,0,0,6749213,-6749213,3,5906490776,843784529,3513393608,955387093,17218962,3671952,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,73,0,0,initial_topology_capture,0,0,0,1710497,23,16011,8538,6030,179,68,111,78,5054,0,2435,32,0,0,399,101,49,0,13186891776,5435925546,0,0,0,6000,3,2,1,0,6,0,0,2106364,21293094,19264261,2028833,882106018,229,229,5248,12319
231,231,231,false,trade_planning,65535,231,231,6607,2400,120,260,11918,0,19384,545,17,0,2,16484707,74673159,30629387,26314004,1024245,26314004,3441382659,11625479,185412500,2440750,84500,2356250,67600000,117812500,0,0,0,124158125,0,0,6545028,-6545028,4,6720809541,960115782,3244344680,890653027,16337712,3447278,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2640,73,0,0,initial_topology_capture,2640,3004,0,1710497,23,16011,8538,6030,179,68,111,78,5054,0,2435,32,0,0,343,0,56,0,13186891776,0,0,0,0,0,1,1,0,0,4,0,0,627250,19689228,17587337,2101891,804410202,230,0,5252,12351
