day,cell,merchant_cash,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_population,merchant_income,merchant_expense,population
458,691,549597,283924,833521,112444,320322,1,103782,120600,24
459,691,532800,293666,826466,111811,312291,1,102980,119777,24
460,691,517774,301592,819366,109551,309744,1,102228,117254,24
461,691,565119,252372,817491,8597,4307972,1,62086,14741,25
462,691,640791,259949,900740,111694,375981,1,264663,188991,25
463,691,688854,267799,956653,111381,405318,2,173091,125028,25
464,691,670655,275976,946631,110896,396335,2,103832,122031,25
465,691,652498,284267,936765,110244,387886,2,102820,120977,25
466,691,695771,236759,932530,8082,5641926,2,59656,16383,25
467,691,676667,245882,922549,111398,398086,2,103481,122585,25
468,691,656827,256063,912890,111197,387113,2,102090,121930,25
469,691,636951,266474,903425,110756,376893,2,101259,121135,25
470,691,617129,276847,893976,110100,367340,2,100342,120164,25
471,691,661897,227934,889831,7614,5697147,2,60613,15845,25
472,691,641433,238940,880373,111077,378448,2,101111,121575,25
473,691,620492,250662,871154,110799,367012,2,99993,120934,25
474,691,599446,262603,862049,110286,356212,2,99002,120048,25
475,691,283033,275505,558538,109472,169439,1,96690,113380,25
476,691,329444,229333,558777,7188,3003678,1,57280,10869,25
477,691,313085,242175,555260,110068,186415,1,98060,114419,25
478,691,297408,254307,551715,108707,179297,1,97157,112834,25
479,691,281295,266738,548033,108750,169516,1,96506,112619,25
480,691,267059,277052,544111,106862,163781,1,96231,110467,25
481,691,313993,230472,544465,6797,3027489,1,57311,10377,25
482,691,300098,240898,540996,107775,182484,1,98107,112002,25
483,691,286337,251082,537419,107123,175176,1,97392,111153,25
484,691,273971,259776,533747,105543,170119,1,96943,109309,25
485,691,262091,267784,529875,105055,163499,1,96775,108655,25
486,691,310135,220080,530215,6440,3156057,1,58099,10055,25
487,691,299208,227541,526749,105288,186240,1,98642,109569,25
488,691,288932,234337,523269,104206,181711,1,98038,108314,25
489,691,278462,241236,519698,104047,175394,1,97531,108001,25
490,691,269198,246906,516104,102628,171903,1,97092,106356,25
491,691,317720,198656,516376,6116,3404528,1,58348,9826,25
492,691,308044,204779,512823,103841,194412,1,98600,108276,25
493,691,297899,211454,509353,103537,188561,1,97656,107801,25
494,691,287532,218349,505881,103075,182815,1,96805,107172,25
495,691,277719,224666,502385,102097,178267,1,96211,106024,25
496,691,325435,177019,502454,5822,3663295,1,57323,9607,25
497,691,314576,184225,498801,103607,198983,1,97235,108094,25
498,691,302878,192384,495262,103493,191794,1,96089,107787,25
499,691,290652,201109,491761,103170,184628,1,95067,107293,25
500,691,278383,209877,488260,102652,177727,1,94273,106542,25
501,691,321874,166432,488306,5555,3797359,1,52565,9074,25
502,691,308639,176017,484656,103973,194540,1,95085,108320,25
503,691,294822,186309,481131,103701,186318,1,94017,107834,25
504,691,280731,196953,477684,103382,177961,1,93175,107266,25
505,691,267011,207150,474161,102702,170384,1,92604,106324,25
506,691,312296,164291,476587,5311,3853630,1,54109,8824,25
507,691,298332,176945,475277,103717,188508,1,93940,107904,25
508,691,284026,190042,474068,103433,179961,1,93068,107374,25
509,691,269935,202904,472839,102899,171920,1,92497,106588,25
510,691,256571,214885,471456,102044,164778,1,92132,105496,25
511,691,302382,171631,474013,5083,3898663,1,54325,8514,25
512,691,289792,183001,472793,102742,184849,1,94252,106842,25
513,691,277104,194526,471630,102333,177462,1,93489,106177,25
514,691,264811,205625,470436,101665,170704,1,92953,105246,25
515,691,253448,215557,469005,100716,164918,1,92807,104170,25
516,691,300087,171551,471638,4874,4034981,1,54954,8315,25
517,691,289478,181028,470506,101303,187272,1,94786,105395,25
518,691,278712,190697,469409,100899,181029,1,94021,104787,25
519,691,268269,199986,468255,100270,175339,1,93516,103959,25
520,691,258608,208341,466949,99387,170526,1,93284,102945,25
521,691,305872,163722,469594,4683,4280509,1,55458,8194,25
522,691,296514,171948,468462,100167,193999,1,95008,104366,25
523,691,286730,180636,467366,99867,188161,1,94129,103913,25
524,691,276987,189266,466253,99383,182653,1,93523,103266,25
525,691,267732,197366,465098,98676,177815,1,93105,102360,25
526,691,314922,152786,467708,4505,4581293,1,55263,8073,25
527,691,305372,161136,466508,99766,200597,1,94526,104076,25
528,691,295224,170164,465388,99598,194258,1,93601,103749,25
529,691,284856,179445,464301,99232,188128,1,92843,103211,25
530,691,274726,188464,463190,98639,182528,1,92322,102452,25
531,691,321253,144481,465734,4340,4851068,1,54466,7939,25
532,691,310509,154009,464518,99907,203684,1,93489,104233,25
533,691,299110,164310,463420,99783,196451,1,92555,103954,25
534,691,287485,174828,462313,99457,189434,1,91863,103488,26
535,691,368516,182655,551171,98867,244278,1,253166,172135,26
536,691,480200,137395,617595,4192,7507248,2,124045,12361,26
537,691,467471,145823,613294,100228,305664,2,95153,107882,26
538,691,454024,155209,609233,100196,296967,2,94121,107568,26
539,691,440228,165127,605355,99958,288629,2,93245,107041,26
540,691,426529,174957,601486,99508,280912,2,92670,106369,26
541,691,470494,131464,601958,4059,7596524,2,53847,9882,26
542,691,455989,141970,597959,100893,296191,2,93770,108275,26
543,691,440833,153413,594246,100823,286546,2,92694,107850,26
544,691,425543,165076,590619,100501,277493,2,91986,107276,26
545,691,410581,176336,586917,99927,269274,2,91513,106475,26
546,691,454971,132663,587634,3938,7571604,2,54057,9667,26
547,691,439943,144078,584021,100995,285480,2,93010,108038,26
548,691,424573,155982,580555,100774,276111,2,92177,107547,26
549,691,409334,167735,577069,100305,267445,2,91593,106832,26
550,691,394787,178639,573426,99539,259925,2,91308,105855,26
551,691,439461,134938,574399,3826,7527578,2,54085,9411,26
552,691,425369,145655,571024,100295,277949,2,93059,107151,26
553,691,411187,156510,567697,99948,269615,2,92363,106545,26
554,691,397395,166903,564298,99329,262196,2,91920,105712,26
555,691,384484,176234,560718,98458,255921,2,91755,104666,26
556,691,429870,131960,561830,3722,7569038,2,54674,9288,26
557,691,417644,140985,558629,99090,276220,2,93655,105881,26
558,691,405314,150188,555502,98732,269037,2,92980,105310,26
559,691,393082,159244,552326,98169,262415,2,92317,104549,26
560,691,381530,167486,549016,97353,256838,2,92026,103578,26
561,691,427175,123049,550224,3652,7665755,2,54900,9255,26
562,691,415818,131356,547174,98263,277327,2,93726,105083,26
563,691,404133,140095,544228,98072,270059,2,92986,104671,26
564,691,392445,148844,541289,97703,263239,2,92423,104111,26
565,691,381195,157095,538290,97110,257254,2,92097,103347,26
566,691,426828,112664,539492,3726,7507407,2,54973,9340,26
567,691,415193,121232,536425,98510,276216,2,93677,105312,26
568,691,402885,130607,533492,98543,267938,2,92814,105122,26
569,691,390141,140485,530626,98382,259887,2,92002,104746,26
570,691,377612,150108,527720,98039,252421,2,91689,104218,26
571,691,421082,107879,528961,4069,6782017,2,52960,9490,26
572,691,407951,118034,525985,99830,267810,2,93384,106515,26
573,691,394195,129004,523199,99923,258538,2,92598,106354,26
574,691,380270,140219,520489,99748,249843,2,92028,105953,26
575,691,366589,151155,517744,99392,241717,2,91689,105370,26
576,691,409399,109722,519121,4499,5963630,2,52589,9779,26
577,691,395118,121233,516351,101043,256271,2,93244,107525,26
578,691,380264,133497,513761,101030,246669,2,92377,107231,26
579,691,365337,145863,511200,100733,237685,2,91764,106691,26
580,691,350819,157699,508518,100222,229403,2,91459,105977,26
581,691,394509,115544,510053,4833,5349584,2,53733,10043,26
582,691,379940,127543,507483,101481,245363,2,93169,107738,26
583,691,364941,140106,505047,101337,236012,2,92307,107306,26
584,691,350136,152422,502558,100888,227445,2,91843,106648,26
585,691,335951,163950,499901,100226,219672,2,91609,105794,26
586,691,380634,120942,501576,5049,4940627,2,54880,10197,26
587,691,366833,132353,499186,101156,237660,2,93443,107244,26
588,691,352830,144030,496860,100915,229134,2,92771,106774,26
589,691,339101,155366,494467,100394,221361,2,92311,106040,26
590,691,326130,165780,491910,99667,214446,2,92174,105145,26
591,691,371359,122276,493635,5149,4726623,2,55513,10284,26
592,691,358755,132596,491351,100545,233839,2,93963,106567,26
593,691,345897,143229,489126,100305,225997,2,93258,106116,26
594,691,333227,153646,486873,99811,218797,2,92749,105419,26
595,691,321209,163285,484494,99149,212314,2,92584,104602,26
596,691,366829,119425,486254,5168,4651800,2,55888,10268,26
597,691,354853,129150,484003,100173,232154,2,94196,106172,26
598,691,342469,139391,481860,99996,224449,2,93394,105778,26
599,691,330050,149694,479744,99591,217189,2,92734,105153,26
600,691,317951,159574,477525,99032,210409,2,92327,104426,26
601,691,363355,115903,479258,5140,4632846,2,55625,10221,26
602,691,350977,126078,477055,100207,229541,2,93751,106129,26
603,691,338045,136944,474989,100092,221337,2,92848,105780,26
604,691,324973,147976,472949,99734,213542,2,92146,105218,26
605,691,312181,158670,470851,99209,206222,2,91693,104485,27
606,691,449653,112888,562541,5084,5796313,2,216948,79476,27
607,691,501886,121983,623869,100471,327374,3,163494,111261,27
608,691,486707,132110,618817,100457,317517,3,94080,109259,27
609,691,471254,142645,613899,100251,308067,3,93335,108788,27
610,691,455883,153154,609037,99841,299243,3,92749,108120,27
611,691,496898,111961,608859,5011,6498644,3,52793,11778,27
612,691,480666,123244,603910,101381,310718,3,93825,110057,27
613,691,463807,135416,599223,101347,299920,3,92833,109692,27
614,691,446825,147803,594628,101077,289711,3,92177,109159,27
615,691,430128,159894,590022,100562,280313,3,91670,108367,27
616,691,473337,116627,589964,4922,6302440,3,54925,11716,27
617,691,456409,129028,585437,101759,293941,3,93064,109992,27
618,691,439128,141921,581049,101616,283210,3,92281,109562,27
619,691,422013,154675,576688,101205,273277,3,91755,108870,27
620,691,405601,166580,572181,100504,264481,3,91551,107963,27
621,691,449230,123199,572429,4852,6067752,3,55040,11411,27
622,691,433269,134948,568217,101383,280073,3,93332,109293,27
623,691,417192,146852,564044,101098,270441,3,92711,108788,27
624,691,401476,158321,559797,100553,261664,3,92302,108018,27
625,691,386663,168675,555338,99740,254064,3,92234,107047,27
626,691,431196,124566,555762,4847,5830175,3,55840,11307,27
627,691,417142,134557,551699,100517,271972,3,94285,108339,27
628,691,402997,144694,547691,100253,263441,3,93695,107840,27
629,691,389304,154294,543598,99735,255812,3,93450,107143,27
630,691,376392,163029,539421,99057,249020,3,93310,106222,27
631,691,420044,119833,539877,5041,5460821,3,55062,11410,27
632,691,407178,128729,535907,100224,266251,3,95124,107990,27
633,691,394077,137945,532022,100119,257955,3,94583,107684,27
634,691,381198,146994,528192,99803,250315,3,94232,107111,27
635,691,368848,155514,524362,99324,243373,3,94032,106382,27
636,691,411759,113100,524859,5478,4926074,3,54682,11771,27
637,691,399249,121758,521007,100857,259428,3,96071,108581,27
638,691,386317,131052,517369,100867,251000,3,95366,108298,27
639,691,373318,140544,513862,100655,243065,3,94797,107796,27
640,691,360575,149784,510359,100294,235613,3,94457,107200,27
641,691,403097,107824,510921,5908,4471456,3,54622,12100,27
642,691,389810,117449,507259,102004,250446,3,96259,109546,27
643,691,375985,127919,503904,102066,241417,3,95412,109237,27
644,691,361923,138688,500611,101860,232858,3,94721,108783,27
645,691,347993,149201,497194,101477,224741,3,94350,108280,27
646,691,390216,107702,497918,6258,4086480,3,54503,12280,27
647,691,375858,118726,494584,103087,238946,3,95901,110259,27
648,691,361001,130345,491346,103069,229541,3,95206,110063,27
649,691,346157,141915,488072,102784,220712,3,94789,109633,27
650,691,331731,152890,484621,102312,212490,3,94625,109051,27
651,691,373725,111815,485540,6547,3741017,3,54363,12369,27
652,691,359153,123232,482385,103731,226908,3,96153,110725,27
653,691,344240,134998,479238,103623,217713,3,95574,110487,27
654,691,329540,146431,475971,103240,209189,3,95292,109992,27
655,691,315460,157039,472499,102656,201390,3,95208,109288,27
656,691,357173,116365,473538,6836,3424179,3,54262,12549,27
657,691,343283,127288,470571,103902,216525,3,96841,110731,27
658,691,329196,138353,467549,103724,207996,3,96371,110458,27
659,691,315352,149000,464352,102906,200832,3,95705,109549,27
660,691,302246,158756,461002,102273,193677,3,95641,108747,27
661,691,344421,117759,462180,6772,3333132,3,54536,12361,27
662,691,331671,127729,459400,103449,210116,3,97370,110120,27
663,691,318707,137847,456554,103256,202281,3,96892,109856,27
664,691,305994,147598,453592,102814,195047,3,96589,109302,27
665,691,293868,156573,450441,102216,188414,3,96477,108603,27
666,691,336394,115303,451697,7049,3127524,3,55115,12589,27
667,691,324400,124635,449035,103491,205427,3,98094,110088,27
668,691,312097,134258,446355,103347,197911,3,97557,109860,27
669,691,299848,143702,443550,102975,190831,3,97167,109416,27
670,691,288085,152513,440598,102442,184298,3,97022,108785,27
671,691,330697,111218,441915,7308,2965593,3,55402,12790,27
672,691,318571,120714,439285,103853,201032,3,98297,110423,27
673,691,305988,130654,436642,103766,193254,3,97676,110259,28
674,691,385436,138621,524057,103439,244201,3,258587,179139,28
675,691,438293,146602,584895,103042,278759,4,167069,114212,28
676,691,480663,103137,583800,7556,4168969,4,57912,15542,28
677,691,466545,111706,578251,104750,291890,4,100283,114401,28
678,691,451623,121356,572979,104851,282282,4,99233,114155,28
679,691,436280,131456,567736,104754,272944,4,98590,113933,28
680,691,420982,141447,562429,104453,264132,4,98219,113517,28
681,691,459316,102601,561917,7798,3860186,4,53303,14969,28
682,691,442765,113808,556573,106361,272816,4,99170,115721,28
683,691,425524,125795,551319,106406,262082,4,98384,115625,28
684,691,408010,138019,546029,106219,251737,4,97808,115322,28
685,691,390737,149853,540590,105785,242069,4,97474,114747,28
686,691,432647,107578,540225,8019,3535846,4,57159,15249,28
687,691,414959,120028,534987,107232,253606,4,98758,116446,28
688,691,396811,132961,529772,107145,242712,4,98082,116230,28
689,691,378719,145727,524446,106802,232390,4,97682,115774,28
690,691,361179,157794,518973,106181,222923,4,97426,114966,28
691,691,403799,114913,518712,8201,3226846,4,58021,15401,28
692,691,386249,127389,513638,107292,235928,4,98745,116295,28
693,691,368537,140021,508558,107054,225609,4,98193,115905,28
694,691,351191,152130,503321,106566,215975,4,97954,115300,28
695,691,334632,163248,497880,105799,207284,4,97828,114387,28
696,691,378721,119055,497776,8351,2972082,4,59560,15471,28
697,691,362582,130394,492976,106685,222732,4,99286,115425,28
698,691,346352,141747,488099,106372,213388,4,98787,115017,28
699,691,330420,152656,483076,105878,204522,4,98457,114389,28
700,691,315313,162577,477890,105074,196664,4,98337,113444,28
701,691,360607,117385,477992,8478,2787537,4,60751,15457,28
702,691,345690,127705,473395,106012,213703,4,99655,114572,28
703,691,330552,138205,468757,105779,204795,4,99101,114239,28
704,691,315590,148422,464012,105331,196357,4,98730,113692,28
705,691,301214,157912,459126,104625,188677,4,98505,112881,28
706,691,347615,111657,459272,8583,2654234,4,61945,15544,28
707,691,333090,121731,454821,105739,206445,4,99652,114177,28
708,691,318133,132205,450338,105602,197431,4,99028,113985,28
709,691,303119,142647,445766,105269,188708,4,98556,113570,28
710,691,288374,152713,441087,104689,180524,4,98119,112864,28
711,691,334560,106648,441208,8666,2530085,4,61805,15619,28
712,691,319411,117334,436745,105991,197497,4,99246,114395,28
713,691,303688,128581,432269,105914,187911,4,98543,114266,28
714,691,287746,139992,427738,105638,178512,4,97943,113885,28
715,691,272031,151071,423102,105090,169643,4,97494,113209,28
716,691,317622,105510,423132,8729,2384657,4,61330,15739,28
717,691,301324,117330,418654,106428,185548,4,98512,114810,28
718,691,284466,129724,414190,106347,175301,4,97778,114636,28
719,691,267492,142178,409670,106040,165318,4,97237,114211,28
720,691,250822,154191,405013,105447,155887,4,96819,113489,28
721,691,295897,109128,405025,8767,2211920,4,60867,15792,28
722,691,278874,121732,400606,106656,171357,4,97899,114922,28
723,691,261440,134723,396163,106497,160884,4,97235,114669,28
724,691,244062,147562,391624,106048,150826,4,96726,114104,28
725,691,227170,159738,386908,105404,141245,4,96425,113317,28
726,691,272108,114807,386915,8772,2032930,4,60728,15790,28
727,691,255224,127398,382622,106365,157254,4,97579,114463,28
728,691,238064,140219,378283,106096,147053,4,96939,114099,28
729,691,221004,152790,373794,105557,137212,4,96384,113444,28
730,691,204560,164507,369067,104775,127950,4,96116,112560,28
731,691,249570,119585,369155,8745,1870305,4,60691,15681,28
732,691,233391,131611,365002,105607,144834,4,97331,113510,28
733,691,217023,143753,360776,105267,135111,4,96714,113082,28
734,691,200775,155552,356327,104690,125685,4,96207,112455,28
735,691,185140,166758,351898,103841,116845,4,95589,111224,28
